year,origin,dest,sitc4,export_val,import_val
1962,col,mar,711,5000.0,0.0
1962,col,zaf,711,119000.0,0.0
1962,col,chn,711,12000.0,0.0
1962,col,isr,711,70000.0,0.0
1962,col,jpn,711,2485000.0,0.0
1962,col,syr,711,31000.0,0.0
1962,col,aut,711,21000.0,0.0
1962,col,bel,711,4611000.0,0.0
1962,col,csk,711,1059000.0,0.0
1962,col,ddr,711,1315000.0,0.0
1962,col,deu,711,45365000.0,0.0
1962,col,dnk,711,2081000.0,0.0
1962,col,esp,711,6317000.0,0.0
1962,col,fdr,711,44050000.0,0.0
1962,col,fin,711,5559000.0,0.0
1962,col,fra,711,1419000.0,0.0
1962,col,gbr,711,2383000.0,0.0
1962,col,grc,711,4000.0,0.0
1962,col,hun,711,601000.0,0.0
1962,col,irl,711,15000.0,0.0
1962,col,ita,711,2003000.0,0.0
1962,col,nld,711,8907000.0,0.0
1962,col,nor,711,1572000.0,0.0
1962,col,swe,711,11976000.0,0.0
1962,col,yug,711,2009000.0,0.0
1962,col,can,711,12788000.0,0.0
1962,col,naa,711,7000.0,0.0
1962,col,usa,711,226334000.0,0.0
1962,col,aus,711,222000.0,0.0
1962,col,nzl,711,59000.0,0.0
1962,col,arg,711,716000.0,0.0
1962,col,bra,711,0.0,1000.0
1962,col,chl,711,30000.0,0.0
1962,col,per,711,9000.0,0.0
1962,col,wld,711,338789000.0,1000.0
1963,col,zaf,711,63000.0,0.0
1963,col,isr,711,31000.0,0.0
1963,col,jpn,711,3438000.0,0.0
1963,col,aut,711,1454000.0,0.0
1963,col,bel,711,5434000.0,0.0
1963,col,che,711,3122000.0,0.0
1963,col,csk,711,1844000.0,0.0
1963,col,ddr,711,1789000.0,0.0
1963,col,deu,711,47814000.0,0.0
1963,col,dnk,711,2053000.0,0.0
1963,col,esp,711,11823000.0,0.0
1963,col,fdr,711,46025000.0,0.0
1963,col,fin,711,6156000.0,0.0
1963,col,fra,711,1617000.0,0.0
1963,col,gbr,711,3136000.0,0.0
1963,col,hun,711,571000.0,0.0
1963,col,irl,711,23000.0,0.0
1963,col,ita,711,2649000.0,0.0
1963,col,nld,711,7306000.0,0.0
1963,col,nor,711,1439000.0,0.0
1963,col,pol,711,1430000.0,0.0
1963,col,rou,711,166000.0,0.0
1963,col,swe,711,11417000.0,0.0
1963,col,yug,711,2750000.0,0.0
1963,col,can,711,11152000.0,0.0
1963,col,naa,711,106000.0,0.0
1963,col,tto,711,4000.0,0.0
1963,col,usa,711,197416000.0,0.0
1963,col,aus,711,241000.0,0.0
1963,col,nzl,711,26000.0,0.0
1963,col,arg,711,273000.0,0.0
1963,col,chl,711,422000.0,0.0
1963,col,per,711,6000.0,0.0
1963,col,wld,711,325382000.0,0.0
1964,col,zaf,711,112000.0,0.0
1964,col,isr,711,30000.0,0.0
1964,col,jpn,711,2717000.0,0.0
1964,col,kwt,711,7000.0,0.0
1964,col,aut,711,1612000.0,0.0
1964,col,bel,711,9730000.0,0.0
1964,col,che,711,3138000.0,0.0
1964,col,csk,711,321000.0,0.0
1964,col,ddr,711,4956000.0,0.0
1964,col,deu,711,59527000.0,0.0
1964,col,dnk,711,2418000.0,0.0
1964,col,esp,711,17352000.0,0.0
1964,col,fdr,711,54571000.0,0.0
1964,col,fin,711,8991000.0,0.0
1964,col,fra,711,3371000.0,0.0
1964,col,gbr,711,5764000.0,0.0
1964,col,hun,711,510000.0,0.0
1964,col,irl,711,28000.0,0.0
1964,col,ita,711,3753000.0,0.0
1964,col,nld,711,14082000.0,0.0
1964,col,nor,711,3030000.0,0.0
1964,col,pol,711,2105000.0,0.0
1964,col,swe,711,17682000.0,0.0
1964,col,yug,711,2051000.0,0.0
1964,col,can,711,12784000.0,0.0
1964,col,naa,711,185000.0,0.0
1964,col,usa,711,223524000.0,0.0
1964,col,aus,711,276000.0,0.0
1964,col,nzl,711,56000.0,0.0
1964,col,arg,711,2009000.0,0.0
1964,col,chl,711,252000.0,0.0
1964,col,per,711,1000.0,0.0
1964,col,wld,711,397418000.0,0.0
1965,col,lby,711,5000.0,0.0
1965,col,zaf,711,84000.0,0.0
1965,col,isr,711,104000.0,0.0
1965,col,jpn,711,2125000.0,0.0
1965,col,syr,711,11000.0,0.0
1965,col,aut,711,1785000.0,0.0
1965,col,bel,711,11548000.0,0.0
1965,col,che,711,2716000.0,0.0
1965,col,csk,711,1539000.0,0.0
1965,col,ddr,711,4812000.0,0.0
1965,col,deu,711,67916000.0,0.0
1965,col,dnk,711,3098000.0,0.0
1965,col,esp,711,23264000.0,0.0
1965,col,fdr,711,63104000.0,0.0
1965,col,fin,711,9431000.0,0.0
1965,col,fra,711,2622000.0,0.0
1965,col,gbr,711,2475000.0,0.0
1965,col,hun,711,885000.0,0.0
1965,col,irl,711,21000.0,0.0
1965,col,ita,711,4080000.0,0.0
1965,col,nld,711,12722000.0,0.0
1965,col,nor,711,2049000.0,0.0
1965,col,pol,711,3049000.0,0.0
1965,col,sun,711,714000.0,0.0
1965,col,swe,711,20128000.0,0.0
1965,col,yug,711,1093000.0,0.0
1965,col,can,711,12378000.0,0.0
1965,col,naa,711,4541000.0,0.0
1965,col,usa,711,199593000.0,0.0
1965,col,aus,711,68000.0,0.0
1965,col,nzl,711,67000.0,0.0
1965,col,arg,711,2001000.0,0.0
1965,col,chl,711,182000.0,0.0
1965,col,per,711,115000.0,0.0
1965,col,wld,711,392409000.0,0.0
1966,col,mar,711,14000.0,0.0
1966,col,zaf,711,75000.0,0.0
1966,col,isr,711,212000.0,0.0
1966,col,jpn,711,5390000.0,0.0
1966,col,twn,711,7000.0,0.0
1966,col,aut,711,1638000.0,0.0
1966,col,bel,711,7988000.0,0.0
1966,col,bgr,711,213000.0,0.0
1966,col,che,711,2079000.0,0.0
1966,col,csk,711,1172000.0,0.0
1966,col,ddr,711,7194000.0,0.0
1966,col,deu,711,57376000.0,0.0
1966,col,dnk,711,3431000.0,0.0
1966,col,esp,711,17997000.0,0.0
1966,col,fdr,711,50182000.0,0.0
1966,col,fin,711,11849000.0,0.0
1966,col,fra,711,2403000.0,0.0
1966,col,gbr,711,3231000.0,0.0
1966,col,grc,711,4000.0,0.0
1966,col,hun,711,1979000.0,0.0
1966,col,irl,711,13000.0,0.0
1966,col,ita,711,2973000.0,0.0
1966,col,nld,711,11670000.0,0.0
1966,col,nor,711,2934000.0,0.0
1966,col,pol,711,4973000.0,0.0
1966,col,sun,711,1934000.0,0.0
1966,col,swe,711,18149000.0,0.0
1966,col,yug,711,1610000.0,0.0
1966,col,can,711,8292000.0,0.0
1966,col,naa,711,3142000.0,0.0
1966,col,usa,711,163817000.0,0.0
1966,col,aus,711,20000.0,0.0
1966,col,nzl,711,65000.0,0.0
1966,col,arg,711,5223000.0,0.0
1966,col,chl,711,238000.0,0.0
1966,col,per,711,118000.0,0.0
1966,col,wld,711,342229000.0,0.0
1967,col,civ,711,2000.0,0.0
1967,col,mar,711,8000.0,0.0
1967,col,zaf,711,90000.0,0.0
1967,col,isr,711,272000.0,0.0
1967,col,jpn,711,4421000.0,0.0
1967,col,sgp,711,2000.0,0.0
1967,col,aut,711,1881000.0,0.0
1967,col,bel,711,10184000.0,0.0
1967,col,che,711,1743000.0,0.0
1967,col,csk,711,1354000.0,0.0
1967,col,ddr,711,7321000.0,0.0
1967,col,deu,711,57874000.0,0.0
1967,col,dnk,711,3131000.0,0.0
1967,col,esp,711,19597000.0,0.0
1967,col,fdr,711,50553000.0,0.0
1967,col,fin,711,12902000.0,0.0
1967,col,fra,711,2890000.0,0.0
1967,col,gbr,711,2012000.0,0.0
1967,col,grc,711,24000.0,0.0
1967,col,hun,711,945000.0,0.0
1967,col,irl,711,9000.0,0.0
1967,col,ita,711,2963000.0,0.0
1967,col,nld,711,13169000.0,0.0
1967,col,nor,711,3036000.0,0.0
1967,col,pol,711,4409000.0,0.0
1967,col,rou,711,1107000.0,0.0
1967,col,sun,711,791000.0,0.0
1967,col,swe,711,16463000.0,0.0
1967,col,yug,711,1835000.0,0.0
1967,col,can,711,9180000.0,0.0
1967,col,naa,711,1248000.0,0.0
1967,col,usa,711,163236000.0,0.0
1967,col,aus,711,92000.0,0.0
1967,col,nzl,711,54000.0,0.0
1967,col,arg,711,3400000.0,0.0
1967,col,chl,711,154000.0,0.0
1967,col,per,711,3000.0,0.0
1967,col,wld,711,340481000.0,0.0
1968,col,bfa,711,1000.0,0.0
1968,col,civ,711,3000.0,0.0
1968,col,zaf,711,73000.0,0.0
1968,col,hkg,711,4000.0,0.0
1968,col,isr,711,307000.0,0.0
1968,col,jpn,711,4753000.0,0.0
1968,col,sgp,711,4000.0,0.0
1968,col,tha,711,67000.0,0.0
1968,col,aut,711,2249000.0,0.0
1968,col,bel,711,10497000.0,0.0
1968,col,bgr,711,392000.0,0.0
1968,col,che,711,2411000.0,0.0
1968,col,csk,711,1921000.0,0.0
1968,col,ddr,711,7275000.0,0.0
1968,col,deu,711,65455000.0,0.0
1968,col,dnk,711,3820000.0,0.0
1968,col,esp,711,17394000.0,0.0
1968,col,fdr,711,58180000.0,0.0
1968,col,fin,711,13283000.0,0.0
1968,col,fra,711,3566000.0,0.0
1968,col,gbr,711,1878000.0,0.0
1968,col,grc,711,22000.0,0.0
1968,col,hun,711,461000.0,0.0
1968,col,irl,711,3000.0,0.0
1968,col,ita,711,3288000.0,0.0
1968,col,nld,711,17662000.0,0.0
1968,col,nor,711,2768000.0,0.0
1968,col,pol,711,2692000.0,0.0
1968,col,rou,711,2120000.0,0.0
1968,col,sun,711,3658000.0,0.0
1968,col,swe,711,18344000.0,0.0
1968,col,yug,711,4932000.0,0.0
1968,col,can,711,7327000.0,0.0
1968,col,naa,711,778000.0,0.0
1968,col,usa,711,162329000.0,0.0
1968,col,aus,711,52000.0,0.0
1968,col,nzl,711,66000.0,0.0
1968,col,arg,711,3118000.0,0.0
1968,col,chl,711,111000.0,0.0
1968,col,wld,711,357809000.0,0.0
1969,col,civ,711,1000.0,0.0
1969,col,sen,711,2000.0,0.0
1969,col,zaf,711,153000.0,0.0
1969,col,hkg,711,7000.0,0.0
1969,col,isr,711,316000.0,0.0
1969,col,jpn,711,5953000.0,0.0
1969,col,sgp,711,52000.0,0.0
1969,col,twn,711,1000.0,0.0
1969,col,aut,711,2707000.0,0.0
1969,col,bel,711,10060000.0,0.0
1969,col,bgr,711,235000.0,0.0
1969,col,che,711,3155000.0,0.0
1969,col,csk,711,1823000.0,0.0
1969,col,ddr,711,7600000.0,0.0
1969,col,deu,711,76961000.0,0.0
1969,col,dnk,711,3908000.0,0.0
1969,col,esp,711,22522000.0,0.0
1969,col,fdr,711,69361000.0,0.0
1969,col,fin,711,14795000.0,0.0
1969,col,fra,711,4021000.0,0.0
1969,col,gbr,711,2509000.0,0.0
1969,col,grc,711,16000.0,0.0
1969,col,hun,711,956000.0,0.0
1969,col,irl,711,5000.0,0.0
1969,col,isl,711,6000.0,0.0
1969,col,ita,711,3421000.0,0.0
1969,col,nld,711,21367000.0,0.0
1969,col,nor,711,2941000.0,0.0
1969,col,pol,711,6834000.0,0.0
1969,col,sun,711,4339000.0,0.0
1969,col,swe,711,18033000.0,0.0
1969,col,yug,711,4070000.0,0.0
1969,col,brb,711,1000.0,0.0
1969,col,can,711,6618000.0,0.0
1969,col,jam,711,62000.0,0.0
1969,col,mex,711,0.0,3000.0
1969,col,naa,711,116000.0,0.0
1969,col,usa,711,130361000.0,0.0
1969,col,aus,711,63000.0,0.0
1969,col,nzl,711,44000.0,0.0
1969,col,arg,711,5852000.0,0.0
1969,col,chl,711,151000.0,0.0
1969,col,wld,711,354437000.0,3000.0
1970,col,bfa,711,1000.0,0.0
1970,col,civ,711,3000.0,0.0
1970,col,mar,711,16000.0,0.0
1970,col,zaf,711,93000.0,0.0
1970,col,cyp,711,3000.0,0.0
1970,col,idn,711,1000.0,0.0
1970,col,isr,711,337000.0,0.0
1970,col,jpn,711,9381000.0,0.0
1970,col,kor,711,173000.0,0.0
1970,col,lbn,711,9000.0,0.0
1970,col,sgp,711,10000.0,0.0
1970,col,aut,711,3145000.0,0.0
1970,col,bel,711,8271000.0,0.0
1970,col,che,711,3473000.0,0.0
1970,col,csk,711,1847000.0,0.0
1970,col,ddr,711,7721000.0,0.0
1970,col,deu,711,100201000.0,0.0
1970,col,dnk,711,6050000.0,0.0
1970,col,esp,711,28505000.0,0.0
1970,col,fdr,711,92480000.0,0.0
1970,col,fin,711,32199000.0,0.0
1970,col,fra,711,3758000.0,0.0
1970,col,gbr,711,4252000.0,0.0
1970,col,grc,711,468000.0,0.0
1970,col,hun,711,1075000.0,0.0
1970,col,irl,711,24000.0,0.0
1970,col,ita,711,3276000.0,0.0
1970,col,nld,711,23953000.0,0.0
1970,col,nor,711,3312000.0,0.0
1970,col,pol,711,1335000.0,0.0
1970,col,rou,711,2428000.0,0.0
1970,col,sun,711,14531000.0,0.0
1970,col,swe,711,22013000.0,0.0
1970,col,yug,711,8843000.0,0.0
1970,col,can,711,6861000.0,0.0
1970,col,naa,711,441000.0,0.0
1970,col,usa,711,176855000.0,0.0
1970,col,aus,711,30000.0,0.0
1970,col,nzl,711,25000.0,0.0
1970,col,arg,711,8460000.0,0.0
1970,col,chl,711,138000.0,0.0
1970,col,ury,711,10000.0,0.0
1970,col,wld,711,475806000.0,0.0
1971,col,bfa,711,1000.0,0.0
1971,col,mar,711,10000.0,0.0
1971,col,ner,711,3000.0,0.0
1971,col,zaf,711,112000.0,0.0
1971,col,hkg,711,11000.0,0.0
1971,col,idn,711,2000.0,0.0
1971,col,isr,711,342000.0,0.0
1971,col,jpn,711,5513000.0,0.0
1971,col,kor,711,173000.0,0.0
1971,col,lbn,711,28000.0,0.0
1971,col,sgp,711,19000.0,0.0
1971,col,aut,711,3500000.0,0.0
1971,col,bel,711,11140000.0,0.0
1971,col,bgr,711,81000.0,0.0
1971,col,che,711,3793000.0,0.0
1971,col,csk,711,890000.0,0.0
1971,col,ddr,711,6047000.0,0.0
1971,col,deu,711,99555000.0,0.0
1971,col,dnk,711,6380000.0,0.0
1971,col,esp,711,23840000.0,0.0
1971,col,fdr,711,93508000.0,0.0
1971,col,fin,711,5081000.0,0.0
1971,col,fra,711,6776000.0,0.0
1971,col,gbr,711,2657000.0,0.0
1971,col,grc,711,491000.0,0.0
1971,col,hun,711,755000.0,0.0
1971,col,irl,711,6000.0,0.0
1971,col,isl,711,2000.0,0.0
1971,col,ita,711,3786000.0,0.0
1971,col,nld,711,30209000.0,0.0
1971,col,nor,711,3926000.0,0.0
1971,col,pol,711,3661000.0,0.0
1971,col,sun,711,5914000.0,0.0
1971,col,swe,711,21652000.0,0.0
1971,col,yug,711,3626000.0,0.0
1971,col,can,711,8816000.0,0.0
1971,col,naa,711,129000.0,0.0
1971,col,pan,711,1000.0,0.0
1971,col,usa,711,162298000.0,0.0
1971,col,aus,711,94000.0,0.0
1971,col,nzl,711,36000.0,0.0
1971,col,arg,711,3676000.0,0.0
1971,col,chl,711,147000.0,0.0
1971,col,ury,711,106000.0,0.0
1971,col,wld,711,419238000.0,0.0
1972,col,bfa,711,1000.0,0.0
1972,col,mar,711,31000.0,0.0
1972,col,nga,711,3000.0,0.0
1972,col,sen,711,1000.0,0.0
1972,col,zaf,711,52000.0,0.0
1972,col,isr,711,437000.0,0.0
1972,col,jpn,711,6131000.0,0.0
1972,col,kor,711,686000.0,0.0
1972,col,sgp,711,17000.0,0.0
1972,col,twn,711,4000.0,0.0
1972,col,aut,711,3942000.0,0.0
1972,col,bel,711,9949000.0,0.0
1972,col,che,711,2806000.0,0.0
1972,col,csk,711,1586000.0,0.0
1972,col,ddr,711,3076000.0,0.0
1972,col,deu,711,99113000.0,0.0
1972,col,dnk,711,6965000.0,0.0
1972,col,esp,711,27971000.0,0.0
1972,col,fdr,711,96037000.0,0.0
1972,col,fin,711,16512000.0,0.0
1972,col,fra,711,8317000.0,0.0
1972,col,gbr,711,3022000.0,0.0
1972,col,grc,711,130000.0,0.0
1972,col,hun,711,249000.0,0.0
1972,col,irl,711,8000.0,0.0
1972,col,isl,711,2000.0,0.0
1972,col,ita,711,3850000.0,0.0
1972,col,nld,711,22900000.0,0.0
1972,col,nor,711,3928000.0,0.0
1972,col,pol,711,4782000.0,0.0
1972,col,swe,711,24128000.0,0.0
1972,col,yug,711,6703000.0,0.0
1972,col,can,711,8121000.0,0.0
1972,col,naa,711,46000.0,0.0
1972,col,usa,711,168248000.0,0.0
1972,col,aus,711,88000.0,0.0
1972,col,nzl,711,32000.0,0.0
1972,col,arg,711,9575000.0,0.0
1972,col,chl,711,170000.0,0.0
1972,col,ury,711,62000.0,0.0
1972,col,wld,711,440568000.0,0.0
1973,col,bfa,711,2000.0,0.0
1973,col,mar,711,17000.0,0.0
1973,col,ner,711,4000.0,0.0
1973,col,nga,711,1000.0,0.0
1973,col,zaf,711,427000.0,0.0
1973,col,isr,711,472000.0,0.0
1973,col,jpn,711,12080000.0,0.0
1973,col,kor,711,430000.0,0.0
1973,col,lbn,711,18000.0,0.0
1973,col,sgp,711,21000.0,0.0
1973,col,twn,711,56000.0,0.0
1973,col,aut,711,3943000.0,0.0
1973,col,bel,711,5017000.0,0.0
1973,col,che,711,4392000.0,0.0
1973,col,csk,711,3334000.0,0.0
1973,col,ddr,711,3953000.0,0.0
1973,col,deu,711,122752000.0,0.0
1973,col,dnk,711,7896000.0,0.0
1973,col,esp,711,27402000.0,0.0
1973,col,fdr,711,118799000.0,0.0
1973,col,fin,711,24546000.0,0.0
1973,col,fra,711,10544000.0,0.0
1973,col,gbr,711,3370000.0,0.0
1973,col,grc,711,44000.0,0.0
1973,col,hun,711,63000.0,0.0
1973,col,irl,711,11000.0,0.0
1973,col,ita,711,4329000.0,0.0
1973,col,nld,711,33955000.0,0.0
1973,col,nor,711,4905000.0,0.0
1973,col,pol,711,3068000.0,0.0
1973,col,sun,711,4926000.0,0.0
1973,col,swe,711,29217000.0,0.0
1973,col,yug,711,858000.0,0.0
1973,col,can,711,13121000.0,0.0
1973,col,jam,711,18000.0,0.0
1973,col,naa,711,1857000.0,0.0
1973,col,tto,711,11000.0,0.0
1973,col,usa,711,266523000.0,0.0
1973,col,aus,711,177000.0,0.0
1973,col,ncl,711,1000.0,0.0
1973,col,nzl,711,18000.0,0.0
1973,col,arg,711,8750000.0,0.0
1973,col,bol,711,1000.0,0.0
1973,col,chl,711,135000.0,0.0
1973,col,ury,711,180000.0,0.0
1973,col,wld,711,598892000.0,0.0
1974,col,mar,711,6000.0,0.0
1974,col,zaf,711,403000.0,0.0
1974,col,isr,711,414000.0,0.0
1974,col,jpn,711,9785000.0,0.0
1974,col,kor,711,407000.0,0.0
1974,col,twn,711,56000.0,0.0
1974,col,aut,711,4924000.0,0.0
1974,col,bel,711,9060000.0,0.0
1974,col,bgr,711,746000.0,0.0
1974,col,che,711,5019000.0,0.0
1974,col,csk,711,1944000.0,0.0
1974,col,ddr,711,8469000.0,0.0
1974,col,deu,711,140851000.0,0.0
1974,col,dnk,711,11811000.0,0.0
1974,col,esp,711,36276000.0,0.0
1974,col,fdr,711,132382000.0,0.0
1974,col,fin,711,31929000.0,0.0
1974,col,fra,711,13545000.0,0.0
1974,col,gbr,711,3148000.0,0.0
1974,col,grc,711,106000.0,0.0
1974,col,hun,711,359000.0,0.0
1974,col,ita,711,5985000.0,0.0
1974,col,nld,711,51924000.0,0.0
1974,col,nor,711,7542000.0,0.0
1974,col,pol,711,9932000.0,0.0
1974,col,prt,711,47000.0,0.0
1974,col,rou,711,3257000.0,0.0
1974,col,sun,711,7342000.0,0.0
1974,col,swe,711,36813000.0,0.0
1974,col,yug,711,6115000.0,0.0
1974,col,blz,711,27000.0,0.0
1974,col,brb,711,6000.0,0.0
1974,col,can,711,17570000.0,0.0
1974,col,naa,711,14137000.0,0.0
1974,col,pan,711,1000.0,0.0
1974,col,usa,711,294585000.0,0.0
1974,col,aus,711,187000.0,0.0
1974,col,ncl,711,2000.0,0.0
1974,col,nzl,711,10000.0,0.0
1974,col,arg,711,10450000.0,0.0
1974,col,bol,711,3000.0,0.0
1974,col,bra,711,4845000.0,0.0
1974,col,chl,711,76000.0,0.0
1974,col,ury,711,119000.0,0.0
1974,col,wld,711,741764000.0,0.0
1975,col,bfa,711,35000.0,0.0
1975,col,mar,711,25000.0,0.0
1975,col,sen,711,1000.0,0.0
1975,col,tcd,711,70000.0,0.0
1975,col,zaf,711,217000.0,0.0
1975,col,cyp,711,16000.0,0.0
1975,col,isr,711,381000.0,0.0
1975,col,jpn,711,14472000.0,0.0
1975,col,kor,711,456000.0,0.0
1975,col,twn,711,254000.0,0.0
1975,col,aut,711,5095000.0,0.0
1975,col,bel,711,9395000.0,0.0
1975,col,che,711,4682000.0,0.0
1975,col,csk,711,2176000.0,0.0
1975,col,ddr,711,5880000.0,0.0
1975,col,deu,711,156945000.0,0.0
1975,col,dnk,711,9073000.0,0.0
1975,col,esp,711,27174000.0,0.0
1975,col,fdr,711,151065000.0,0.0
1975,col,fin,711,34905000.0,0.0
1975,col,fra,711,16977000.0,0.0
1975,col,gbr,711,2760000.0,0.0
1975,col,grc,711,268000.0,0.0
1975,col,hun,711,588000.0,0.0
1975,col,irl,711,13000.0,0.0
1975,col,ita,711,5013000.0,0.0
1975,col,nld,711,70527000.0,0.0
1975,col,nor,711,6179000.0,0.0
1975,col,pol,711,9211000.0,0.0
1975,col,rou,711,1429000.0,0.0
1975,col,swe,711,43956000.0,0.0
1975,col,yug,711,3043000.0,0.0
1975,col,blz,711,40000.0,0.0
1975,col,can,711,16783000.0,0.0
1975,col,naa,711,1702000.0,0.0
1975,col,pan,711,1000.0,0.0
1975,col,usa,711,323706000.0,0.0
1975,col,aus,711,147000.0,0.0
1975,col,nzl,711,13000.0,0.0
1975,col,arg,711,15411000.0,0.0
1975,col,bol,711,5000.0,0.0
1975,col,chl,711,109000.0,0.0
1975,col,ury,711,59000.0,0.0
1975,col,wld,711,783312000.0,0.0
1976,col,tun,711,47000.0,0.0
1976,col,zaf,711,160000.0,0.0
1976,col,isr,711,478000.0,0.0
1976,col,jor,711,272000.0,0.0
1976,col,jpn,711,34608000.0,0.0
1976,col,kor,711,225000.0,0.0
1976,col,aut,711,7222000.0,0.0
1976,col,bel,711,14001000.0,0.0
1976,col,che,711,5767000.0,0.0
1976,col,csk,711,2965000.0,0.0
1976,col,ddr,711,19283000.0,0.0
1976,col,deu,711,270911000.0,0.0
1976,col,dnk,711,12669000.0,0.0
1976,col,esp,711,10964000.0,0.0
1976,col,fdr,711,251628000.0,0.0
1976,col,fin,711,47785000.0,0.0
1976,col,fra,711,27260000.0,0.0
1976,col,gbr,711,3350000.0,0.0
1976,col,grc,711,3000.0,0.0
1976,col,hun,711,464000.0,0.0
1976,col,irl,711,2000.0,0.0
1976,col,ita,711,4482000.0,0.0
1976,col,nld,711,98070000.0,0.0
1976,col,nor,711,6807000.0,0.0
1976,col,pol,711,24000000.0,0.0
1976,col,sun,711,10166000.0,0.0
1976,col,swe,711,82775000.0,0.0
1976,col,yug,711,4464000.0,0.0
1976,col,blz,711,1000.0,0.0
1976,col,can,711,22246000.0,0.0
1976,col,naa,711,18465000.0,0.0
1976,col,pan,711,1000.0,0.0
1976,col,usa,711,399586000.0,0.0
1976,col,aus,711,203000.0,0.0
1976,col,ncl,711,2000.0,0.0
1976,col,arg,711,15613000.0,0.0
1976,col,chl,711,139000.0,0.0
1976,col,per,711,5000.0,0.0
1976,col,ury,711,318000.0,0.0
1976,col,wld,711,1126496000.0,0.0
1977,col,mus,711,2241000.0,0.0
1977,col,zaf,711,179000.0,0.0
1977,col,isr,711,939000.0,0.0
1977,col,jpn,711,85443000.0,0.0
1977,col,kor,711,1342000.0,0.0
1977,col,sgp,711,81000.0,0.0
1977,col,aut,711,11662000.0,0.0
1977,col,bel,711,16202000.0,0.0
1977,col,che,711,12079000.0,0.0
1977,col,csk,711,8471000.0,0.0
1977,col,ddr,711,34003000.0,0.0
1977,col,deu,711,438273000.0,0.0
1977,col,dnk,711,24404000.0,0.0
1977,col,esp,711,61525000.0,0.0
1977,col,fdr,711,404270000.0,0.0
1977,col,fin,711,76627000.0,0.0
1977,col,fra,711,40902000.0,0.0
1977,col,gbr,711,5266000.0,0.0
1977,col,irl,711,65000.0,0.0
1977,col,isl,711,36000.0,0.0
1977,col,ita,711,8560000.0,0.0
1977,col,nld,711,85816000.0,0.0
1977,col,nor,711,13643000.0,0.0
1977,col,pol,711,22039000.0,0.0
1977,col,rou,711,7746000.0,0.0
1977,col,sun,711,177000.0,0.0
1977,col,swe,711,82999000.0,0.0
1977,col,yug,711,3181000.0,0.0
