country_name,year,cents_per_lbs,Unnamed: 29
Ecuador,2010,80.548,Other Milds
Ecuador,2010,80.548,Robustas
Gabon,2010,82.5789,Robustas
Ghana,2010,,Robustas
Guinea,2010,,Robustas
India,2010,77.9592,Other Milds
India,2010,77.9592,Robustas
Indonesia,2010,,Brazilian Naturals
Indonesia,2010,,Robustas
Liberia,2010,,Robustas
Madagascar,2010,,Other Milds
Madagascar,2010,,Robustas
Nigeria,2010,,Robustas
Papua New Guinea,2010,29.4453,Other Milds
Papua New Guinea,2010,29.4453,Robustas
Philippines,2010,65.8679,Brazilian Naturals
Philippines,2010,65.8679,Robustas
Sierra Leone,2010,,Robustas
Sri Lanka,2010,,Other Milds
Sri Lanka,2010,,Robustas
Tanzania,2010,,Colombian Milds
Tanzania,2010,,Robustas
Thailand,2010,84.5002,Brazilian Naturals
Thailand,2010,84.5002,Robustas
Togo,2010,42.355,Robustas
Trinidad & Tobago,2010,,Robustas
Uganda,2010,55.611,Other Milds
Uganda,2010,55.611,Robustas
Vietnam,2010,67.1829,Brazilian Naturals
Vietnam,2010,67.1829,Robustas
© International Coffee Organization,2010,,
Colombia,2011,239.6763,Colombian Milds
Kenya,2011,,Colombian Milds
Tanzania,2011,,Colombian Milds
Tanzania,2011,,Robustas
Bolivia,2011,,Other Milds
Burundi,2011,,Other Milds
Burundi,2011,,Robustas
Cameroon,2011,,Other Milds
Cameroon,2011,,Robustas
"Congo, Dem. Rep. of",2011,,Other Milds
"Congo, Dem. Rep. of",2011,,Robustas
Costa Rica,2011,180.2225,Other Milds
Cuba,2011,70.7141,Other Milds
Dominican Republic,2011,191.0669,Other Milds
Ecuador,2011,227.2094,Other Milds
Ecuador,2011,227.2094,Robustas
El Salvador,2011,186.7382,Other Milds
Guatemala,2011,212.4147,Other Milds
Haiti,2011,,Other Milds
Honduras,2011,200.019,Other Milds
India,2011,228.4583,Other Milds
India,2011,228.4583,Robustas
Jamaica,2011,302.6948,Other Milds
Madagascar,2011,,Other Milds
Madagascar,2011,,Robustas
Malawi,2011,,Other Milds
Mexico,2011,,Other Milds
Nicaragua,2011,91.0278,Other Milds
Panama,2011,,Other Milds
Papua New Guinea,2011,141.2352,Other Milds
Papua New Guinea,2011,141.2352,Robustas
Peru,2011,,Other Milds
Rwanda,2011,,Other Milds
Sri Lanka,2011,,Other Milds
Sri Lanka,2011,,Robustas
Uganda,2011,147.0267,Other Milds
Uganda,2011,147.0267,Robustas
"Venezuela, Bol. Rep. of",2011,,Other Milds
Zambia,2011,84.7926,Other Milds
Zimbabwe ,2011,,Other Milds
Angola,2011,,Brazilian Naturals
Angola,2011,,Robustas
Brazil,2011,224.26,Brazilian Naturals
Brazil,2011,224.26,Robustas
Ethiopia,2011,145.4623,Brazilian Naturals
Indonesia,2011,,Brazilian Naturals
Indonesia,2011,,Robustas
Philippines,2011,,Brazilian Naturals
Philippines,2011,,Robustas
Thailand,2011,,Brazilian Naturals
Thailand,2011,,Robustas
Vietnam,2011,,Brazilian Naturals
Vietnam,2011,,Robustas
Angola,2011,48.2936,Brazilian Naturals
Angola,2011,48.2936,Robustas
Benin,2011,,Robustas
Brazil,2011,105.2938,Brazilian Naturals
Brazil,2011,105.2938,Robustas
Burundi,2011,,Other Milds
Burundi,2011,,Robustas
Cameroon,2011,,Other Milds
Cameroon,2011,,Robustas
Central African Republic,2011,72.7194,Robustas
"Congo, Dem. Rep. of",2011,,Other Milds
"Congo, Dem. Rep. of",2011,,Robustas
"Congo, Rep. of",2011,,Robustas
Côte d'Ivoire,2011,28.4045,Robustas
Ecuador,2011,95.2595,Other Milds
Ecuador,2011,95.2595,Robustas
Gabon,2011,88.9243,Robustas
Ghana,2011,18.4346,Robustas
Guinea,2011,,Robustas
India,2011,109.6024,Other Milds
India,2011,109.6024,Robustas
Indonesia,2011,,Brazilian Naturals
Indonesia,2011,,Robustas
Liberia,2011,,Robustas
Madagascar,2011,,Other Milds
Madagascar,2011,,Robustas
Nigeria,2011,,Robustas
Papua New Guinea,2011,37.6759,Other Milds
Papua New Guinea,2011,37.6759,Robustas
Philippines,2011,108.3772,Brazilian Naturals
Philippines,2011,108.3772,Robustas
Sierra Leone,2011,18.828,Robustas
Sri Lanka,2011,,Other Milds
Sri Lanka,2011,,Robustas
Tanzania,2011,,Colombian Milds
Tanzania,2011,,Robustas
Thailand,2011,107.6442,Brazilian Naturals
Thailand,2011,107.6442,Robustas
Togo,2011,74.143,Robustas
Trinidad & Tobago,2011,,Robustas
Uganda,2011,73.5356,Other Milds
Uganda,2011,73.5356,Robustas
Vietnam,2011,98.5716,Brazilian Naturals
Vietnam,2011,98.5716,Robustas
© International Coffee Organization,2011,,
Colombia,2012,166.6921,Colombian Milds
Kenya,2012,,Colombian Milds
Tanzania,2012,,Colombian Milds
Tanzania,2012,,Robustas
Bolivia,2012,225.6445,Other Milds
Burundi,2012,,Other Milds
Burundi,2012,,Robustas
Cameroon,2012,,Other Milds
Cameroon,2012,,Robustas
"Congo, Dem. Rep. of",2012,,Other Milds
"Congo, Dem. Rep. of",2012,,Robustas
Costa Rica,2012,160.7291,Other Milds
Cuba,2012,70.7141,Other Milds
Dominican Republic,2012,147.8066,Other Milds
Ecuador,2012,183.904,Other Milds
Ecuador,2012,183.904,Robustas
El Salvador,2012,120.1201,Other Milds
Guatemala,2012,165.9795,Other Milds
Haiti,2012,,Other Milds
Honduras,2012,141.1476,Other Milds
India,2012,161.9762,Other Milds
India,2012,161.9762,Robustas
Jamaica,2012,301.4442,Other Milds
Madagascar,2012,,Other Milds
Madagascar,2012,,Robustas
Malawi,2012,,Other Milds
Mexico,2012,,Other Milds
Nicaragua,2012,60.8432,Other Milds
Panama,2012,,Other Milds
Papua New Guinea,2012,98.8167,Other Milds
Papua New Guinea,2012,98.8167,Robustas
Peru,2012,,Other Milds
Rwanda,2012,,Other Milds
Sri Lanka,2012,,Other Milds
Sri Lanka,2012,,Robustas
Uganda,2012,93.6822,Other Milds
Uganda,2012,93.6822,Robustas
"Venezuela, Bol. Rep. of",2012,,Other Milds
Zambia,2012,,Other Milds
Zimbabwe ,2012,,Other Milds
Angola,2012,57.0161,Brazilian Naturals
Angola,2012,57.0161,Robustas
Brazil,2012,152.2879,Brazilian Naturals
Brazil,2012,152.2879,Robustas
Ethiopia,2012,102.7897,Brazilian Naturals
Indonesia,2012,,Brazilian Naturals
Indonesia,2012,,Robustas
Philippines,2012,262.0105,Brazilian Naturals
Philippines,2012,262.0105,Robustas
Thailand,2012,,Brazilian Naturals
Thailand,2012,,Robustas
Vietnam,2012,84.4656,Brazilian Naturals
Vietnam,2012,84.4656,Robustas
Angola,2012,47.5127,Brazilian Naturals
Angola,2012,47.5127,Robustas
Benin,2012,,Robustas
Brazil,2012,104.4046,Brazilian Naturals
Brazil,2012,104.4046,Robustas
Burundi,2012,,Other Milds
Burundi,2012,,Robustas
Cameroon,2012,,Other Milds
Cameroon,2012,,Robustas
Central African Republic,2012,68.7288,Robustas
"Congo, Dem. Rep. of",2012,,Other Milds
"Congo, Dem. Rep. of",2012,,Robustas
"Congo, Rep. of",2012,,Robustas
Côte d'Ivoire,2012,46.294,Robustas
Ecuador,2012,95.1173,Other Milds
Ecuador,2012,95.1173,Robustas
Gabon,2012,88.8971,Robustas
Ghana,2012,17.7237,Robustas
Guinea,2012,,Robustas
India,2012,104.6512,Other Milds
India,2012,104.6512,Robustas
Indonesia,2012,,Brazilian Naturals
Indonesia,2012,,Robustas
Liberia,2012,,Robustas
Madagascar,2012,,Other Milds
Madagascar,2012,,Robustas
Nigeria,2012,,Robustas
Papua New Guinea,2012,37.2408,Other Milds
Papua New Guinea,2012,37.2408,Robustas
Philippines,2012,96.3769,Brazilian Naturals
Philippines,2012,96.3769,Robustas
Sierra Leone,2012,31.8686,Robustas
Sri Lanka,2012,,Other Milds
Sri Lanka,2012,,Robustas
Tanzania,2012,,Colombian Milds
Tanzania,2012,,Robustas
Thailand,2012,103.0864,Brazilian Naturals
Thailand,2012,103.0864,Robustas
Togo,2012,68.4979,Robustas
Trinidad & Tobago,2012,,Robustas
Uganda,2012,71.8047,Other Milds
Uganda,2012,71.8047,Robustas
Vietnam,2012,87.965,Brazilian Naturals
Vietnam,2012,87.965,Robustas
© International Coffee Organization,2012,,
Colombia,2013,113.9086,Colombian Milds
Kenya,2013,,Colombian Milds
Tanzania,2013,,Colombian Milds
Tanzania,2013,,Robustas
Bolivia,2013,201.9723,Other Milds
Burundi,2013,,Other Milds
Burundi,2013,,Robustas
Cameroon,2013,82.8733,Other Milds
Cameroon,2013,82.8733,Robustas
"Congo, Dem. Rep. of",2013,,Other Milds
"Congo, Dem. Rep. of",2013,,Robustas
Costa Rica,2013,124.6527,Other Milds
Cuba,2013,221.9638,Other Milds
Dominican Republic,2013,140.9774,Other Milds
Ecuador,2013,122.2432,Other Milds
Ecuador,2013,122.2432,Robustas
El Salvador,2013,95.2784,Other Milds
Guatemala,2013,127.0596,Other Milds
Haiti,2013,,Other Milds
Honduras,2013,101.7963,Other Milds
India,2013,117.0557,Other Milds
India,2013,117.0557,Robustas
Jamaica,2013,,Other Milds
Madagascar,2013,,Other Milds
Madagascar,2013,,Robustas
Malawi,2013,,Other Milds
Mexico,2013,,Other Milds
Nicaragua,2013,39.5233,Other Milds
Panama,2013,,Other Milds
Papua New Guinea,2013,61.9869,Other Milds
Papua New Guinea,2013,61.9869,Robustas
Peru,2013,,Other Milds
Rwanda,2013,,Other Milds
Sri Lanka,2013,,Other Milds
Sri Lanka,2013,,Robustas
Uganda,2013,70.0295,Other Milds
Uganda,2013,70.0295,Robustas
"Venezuela, Bol. Rep. of",2013,,Other Milds
Zambia,2013,,Other Milds
Zimbabwe ,2013,,Other Milds
Angola,2013,37.6447,Brazilian Naturals
Angola,2013,37.6447,Robustas
Brazil,2013,102.1379,Brazilian Naturals
Brazil,2013,102.1379,Robustas
Ethiopia,2013,73.3004,Brazilian Naturals
Indonesia,2013,,Brazilian Naturals
Indonesia,2013,,Robustas
Philippines,2013,,Brazilian Naturals
Philippines,2013,,Robustas
Thailand,2013,203.4373,Brazilian Naturals
Thailand,2013,203.4373,Robustas
Vietnam,2013,,Brazilian Naturals
Vietnam,2013,,Robustas
Angola,2013,31.3706,Brazilian Naturals
Angola,2013,31.3706,Robustas
Benin,2013,,Robustas
Brazil,2013,85.2862,Brazilian Naturals
Brazil,2013,85.2862,Robustas
Burundi,2013,,Other Milds
Burundi,2013,,Robustas
Cameroon,2013,66.4339,Other Milds
Cameroon,2013,66.4339,Robustas
Central African Republic,2013,,Robustas
"Congo, Dem. Rep. of",2013,,Other Milds
"Congo, Dem. Rep. of",2013,,Robustas
"Congo, Rep. of",2013,,Robustas
Côte d'Ivoire,2013,56.9418,Robustas
Ecuador,2013,76.3991,Other Milds
Ecuador,2013,76.3991,Robustas
Gabon,2013,91.8416,Robustas
Ghana,2013,21.3551,Robustas
Guinea,2013,,Robustas
India,2013,94.8753,Other Milds
India,2013,94.8753,Robustas
Indonesia,2013,,Brazilian Naturals
Indonesia,2013,,Robustas
Liberia,2013,,Robustas
Madagascar,2013,,Other Milds
Madagascar,2013,,Robustas
Nigeria,2013,,Robustas
Papua New Guinea,2013,24.0369,Other Milds
Papua New Guinea,2013,24.0369,Robustas
Philippines,2013,90.1654,Brazilian Naturals
Philippines,2013,90.1654,Robustas
Sierra Leone,2013,,Robustas
Sri Lanka,2013,,Other Milds
Sri Lanka,2013,,Robustas
Tanzania,2013,,Colombian Milds
Tanzania,2013,,Robustas
Thailand,2013,103.7722,Brazilian Naturals
Thailand,2013,103.7722,Robustas
Togo,2013,66.5629,Robustas
Trinidad & Tobago,2013,,Robustas
Uganda,2013,67.7053,Other Milds
Uganda,2013,67.7053,Robustas
Vietnam,2013,90.2336,Brazilian Naturals
Vietnam,2013,90.2336,Robustas
© International Coffee Organization,2013,,
Colombia,2014,159.7125,Colombian Milds
Kenya,2014,,Colombian Milds
Tanzania,2014,,Colombian Milds
Tanzania,2014,,Robustas
Bolivia,2014,239.2465,Other Milds
Burundi,2014,,Other Milds
Burundi,2014,,Robustas
Cameroon,2014,,Other Milds
Cameroon,2014,,Robustas
"Congo, Dem. Rep. of",2014,,Other Milds
"Congo, Dem. Rep. of",2014,,Robustas
Costa Rica,2014,130.7748,Other Milds
Cuba,2014,235.7138,Other Milds
Dominican Republic,2014,183.531,Other Milds
Ecuador,2014,100.4471,Other Milds
Ecuador,2014,100.4471,Robustas
El Salvador,2014,117.0067,Other Milds
Guatemala,2014,152.8336,Other Milds
Haiti,2014,,Other Milds
Honduras,2014,118.9403,Other Milds
India,2014,175.6491,Other Milds
India,2014,175.6491,Robustas
Jamaica,2014,,Other Milds
Madagascar,2014,,Other Milds
Madagascar,2014,,Robustas
Malawi,2014,,Other Milds
Mexico,2014,,Other Milds
Nicaragua,2014,71.8509,Other Milds
Panama,2014,,Other Milds
Papua New Guinea,2014,86.306,Other Milds
Papua New Guinea,2014,86.306,Robustas
Peru,2014,,Other Milds
Rwanda,2014,,Other Milds
Sri Lanka,2014,,Other Milds
Sri Lanka,2014,,Robustas
Uganda,2014,103.7028,Other Milds
Uganda,2014,103.7028,Robustas
"Venezuela, Bol. Rep. of",2014,,Other Milds
Zambia,2014,,Other Milds
Zimbabwe ,2014,,Other Milds
Angola,2014,54.6078,Brazilian Naturals
Angola,2014,54.6078,Robustas
Brazil,2014,134.6969,Brazilian Naturals
Brazil,2014,134.6969,Robustas
Ethiopia,2014,83.2356,Brazilian Naturals
Indonesia,2014,,Brazilian Naturals
Indonesia,2014,,Robustas
Philippines,2014,,Brazilian Naturals
Philippines,2014,,Robustas
Thailand,2014,113.3269,Brazilian Naturals
Thailand,2014,113.3269,Robustas
Vietnam,2014,,Brazilian Naturals
Vietnam,2014,,Robustas
Angola,2014,46.152,Brazilian Naturals
Angola,2014,46.152,Robustas
Benin,2014,,Robustas
Brazil,2014,81.1637,Brazilian Naturals
Brazil,2014,81.1637,Robustas
Burundi,2014,,Other Milds
Burundi,2014,,Robustas
Cameroon,2014,,Other Milds
Cameroon,2014,,Robustas
Central African Republic,2014,,Robustas
"Congo, Dem. Rep. of",2014,,Other Milds
"Congo, Dem. Rep. of",2014,,Robustas
"Congo, Rep. of",2014,,Robustas
Côte d'Ivoire,2014,56.9712,Robustas
Ecuador,2014,46.469,Other Milds
Ecuador,2014,46.469,Robustas
Gabon,2014,91.889,Robustas
Ghana,2014,15.9379,Robustas
Guinea,2014,,Robustas
India,2014,104.634,Other Milds
India,2014,104.634,Robustas
Indonesia,2014,,Brazilian Naturals
Indonesia,2014,,Robustas
Liberia,2014,,Robustas
Madagascar,2014,,Other Milds
Madagascar,2014,,Robustas
Nigeria,2014,,Robustas
Papua New Guinea,2014,22.631,Other Milds
Papua New Guinea,2014,22.631,Robustas
Philippines,2014,,Brazilian Naturals
Philippines,2014,,Robustas
Sierra Leone,2014,,Robustas
Sri Lanka,2014,,Other Milds
Sri Lanka,2014,,Robustas
Tanzania,2014,,Colombian Milds
Tanzania,2014,,Robustas
Thailand,2014,92.043,Brazilian Naturals
Thailand,2014,92.043,Robustas
Togo,2014,59.8826,Robustas
Trinidad & Tobago,2014,,Robustas
Uganda,2014,70.1796,Other Milds
Uganda,2014,70.1796,Robustas
Vietnam,2014,,Brazilian Naturals
Vietnam,2014,,Robustas
© International Coffee Organization,2014,,
Colombia,2015,119.4042,Colombian Milds
Kenya,2015,,Colombian Milds
Tanzania,2015,,Colombian Milds
Tanzania,2015,,Robustas
Bolivia,2015,234.7937,Other Milds
Burundi,2015,,Other Milds
Burundi,2015,,Robustas
Cameroon,2015,,Other Milds
Cameroon,2015,,Robustas
"Congo, Dem. Rep. of",2015,,Other Milds
"Congo, Dem. Rep. of",2015,,Robustas
Costa Rica,2015,145.8383,Other Milds
Cuba,2015,235.7138,Other Milds
Dominican Republic,2015,170.9835,Other Milds
Ecuador,2015,,Other Milds
Ecuador,2015,,Robustas
El Salvador,2015,87.4489,Other Milds
Guatemala,2015,139.2173,Other Milds
Haiti,2015,,Other Milds
Honduras,2015,110.9653,Other Milds
India,2015,157.0967,Other Milds
India,2015,157.0967,Robustas
Jamaica,2015,,Other Milds
Madagascar,2015,,Other Milds
Madagascar,2015,,Robustas
Malawi,2015,,Other Milds
Mexico,2015,,Other Milds
Nicaragua,2015,,Other Milds
Panama,2015,,Other Milds
Papua New Guinea,2015,66.5234,Other Milds
Papua New Guinea,2015,66.5234,Robustas
Peru,2015,,Other Milds
Rwanda,2015,,Other Milds
Sri Lanka,2015,,Other Milds
Sri Lanka,2015,,Robustas
Uganda,2015,81.2701,Other Milds
Uganda,2015,81.2701,Robustas
"Venezuela, Bol. Rep. of",2015,,Other Milds
Zambia,2015,,Other Milds
Zimbabwe ,2015,,Other Milds
Angola,2015,45.812,Brazilian Naturals
Angola,2015,45.812,Robustas
Brazil,2015,104.4866,Brazilian Naturals
Brazil,2015,104.4866,Robustas
Ethiopia,2015,76.0297,Brazilian Naturals
Indonesia,2015,,Brazilian Naturals
Indonesia,2015,,Robustas
Philippines,2015,,Brazilian Naturals
Philippines,2015,,Robustas
Thailand,2015,124.5841,Brazilian Naturals
Thailand,2015,124.5841,Robustas
Vietnam,2015,,Brazilian Naturals
Vietnam,2015,,Robustas
Angola,2015,38.1767,Brazilian Naturals
Angola,2015,38.1767,Robustas
Benin,2015,,Robustas
Brazil,2015,73.5269,Brazilian Naturals
Brazil,2015,73.5269,Robustas
Burundi,2015,,Other Milds
Burundi,2015,,Robustas
Cameroon,2015,,Other Milds
Cameroon,2015,,Robustas
Central African Republic,2015,40.0288,Robustas
"Congo, Dem. Rep. of",2015,,Other Milds
"Congo, Dem. Rep. of",2015,,Robustas
"Congo, Rep. of",2015,,Robustas
Côte d'Ivoire,2015,49.8747,Robustas
Ecuador,2015,,Other Milds
Ecuador,2015,,Robustas
Gabon,2015,77.0689,Robustas
Ghana,2015,24.1176,Robustas
Guinea,2015,,Robustas
India,2015,87.9485,Other Milds
India,2015,87.9485,Robustas
Indonesia,2015,,Brazilian Naturals
Indonesia,2015,,Robustas
Liberia,2015,,Robustas
Madagascar,2015,,Other Milds
Madagascar,2015,,Robustas
Nigeria,2015,,Robustas
Papua New Guinea,2015,25.0961,Other Milds
Papua New Guinea,2015,25.0961,Robustas
Philippines,2015,,Brazilian Naturals
Philippines,2015,,Robustas
Sierra Leone,2015,,Robustas
Sri Lanka,2015,,Other Milds
Sri Lanka,2015,,Robustas
Tanzania,2015,,Colombian Milds
Tanzania,2015,,Robustas
Thailand,2015,96.5325,Brazilian Naturals
Thailand,2015,96.5325,Robustas
Togo,2015,59.5525,Robustas
Trinidad & Tobago,2015,,Robustas
Uganda,2015,60.2159,Other Milds
Uganda,2015,60.2159,Robustas
Vietnam,2015,,Brazilian Naturals
Vietnam,2015,,Robustas
© International Coffee Organization,2015,,
Colombia,2016,123.5571,Colombian Milds
Kenya,2016,,Colombian Milds
Tanzania,2016,,Colombian Milds
Tanzania,2016,,Robustas
Bolivia,2016,271.7944,Other Milds
Burundi,2016,,Other Milds
Burundi,2016,,Robustas
Cameroon,2016,,Other Milds
Cameroon,2016,,Robustas
"Congo, Dem. Rep. of",2016,,Other Milds
"Congo, Dem. Rep. of",2016,,Robustas
Costa Rica,2016,129.1077,Other Milds
Cuba,2016,235.7138,Other Milds
Dominican Republic,2016,177.1327,Other Milds
Ecuador,2016,,Other Milds
Ecuador,2016,,Robustas
El Salvador,2016,89.5328,Other Milds
Guatemala,2016,135.4663,Other Milds
Haiti,2016,,Other Milds
Honduras,2016,93.168,Other Milds
India,2016,132.2062,Other Milds
India,2016,132.2062,Robustas
Jamaica,2016,,Other Milds
Madagascar,2016,,Other Milds
Madagascar,2016,,Robustas
Malawi,2016,,Other Milds
Mexico,2016,,Other Milds
Nicaragua,2016,,Other Milds
Panama,2016,,Other Milds
Papua New Guinea,2016,57.5014,Other Milds
Papua New Guinea,2016,57.5014,Robustas
Peru,2016,,Other Milds
Rwanda,2016,,Other Milds
Sri Lanka,2016,,Other Milds
Sri Lanka,2016,,Robustas
Uganda,2016,71.0947,Other Milds
Uganda,2016,71.0947,Robustas
"Venezuela, Bol. Rep. of",2016,,Other Milds
Zambia,2016,,Other Milds
Zimbabwe ,2016,,Other Milds
Angola,2016,100.4557,Brazilian Naturals
Angola,2016,100.4557,Robustas
Brazil,2016,107.8289,Brazilian Naturals
Brazil,2016,107.8289,Robustas
Ethiopia,2016,87.3074,Brazilian Naturals
Indonesia,2016,,Brazilian Naturals
Indonesia,2016,,Robustas
Philippines,2016,,Brazilian Naturals
Philippines,2016,,Robustas
Thailand,2016,,Brazilian Naturals
Thailand,2016,,Robustas
Vietnam,2016,,Brazilian Naturals
Vietnam,2016,,Robustas
Angola,2016,78.3331,Brazilian Naturals
Angola,2016,78.3331,Robustas
Benin,2016,,Robustas
Brazil,2016,92.7763,Brazilian Naturals
Brazil,2016,92.7763,Robustas
Burundi,2016,,Other Milds
Burundi,2016,,Robustas
Cameroon,2016,,Other Milds
Cameroon,2016,,Robustas
Central African Republic,2016,30.7434,Robustas
"Congo, Dem. Rep. of",2016,,Other Milds
"Congo, Dem. Rep. of",2016,,Robustas
"Congo, Rep. of",2016,,Robustas
Côte d'Ivoire,2016,52.7617,Robustas
Ecuador,2016,,Other Milds
Ecuador,2016,,Robustas
Gabon,2016,,Robustas
Ghana,2016,38.479,Robustas
Guinea,2016,,Robustas
India,2016,82.712,Other Milds
India,2016,82.712,Robustas
Indonesia,2016,,Brazilian Naturals
Indonesia,2016,,Robustas
Liberia,2016,,Robustas
Madagascar,2016,,Other Milds
Madagascar,2016,,Robustas
Nigeria,2016,,Robustas
Papua New Guinea,2016,21.5373,Other Milds
Papua New Guinea,2016,21.5373,Robustas
Philippines,2016,,Brazilian Naturals
Philippines,2016,,Robustas
Sierra Leone,2016,,Robustas
Sri Lanka,2016,,Other Milds
Sri Lanka,2016,,Robustas
Tanzania,2016,,Colombian Milds
Tanzania,2016,,Robustas
Thailand,2016,,Brazilian Naturals
Thailand,2016,,Robustas
Togo,2016,65.7322,Robustas
Trinidad & Tobago,2016,,Robustas
Uganda,2016,59.4124,Other Milds
Uganda,2016,59.4124,Robustas
Vietnam,2016,,Brazilian Naturals
Vietnam,2016,,Robustas
© International Coffee Organization,2016,,
Colombia,2017,125.7612,Colombian Milds
Kenya,2017,,Colombian Milds
Tanzania,2017,,Colombian Milds
Tanzania,2017,,Robustas
Bolivia,2017,471.6169,Other Milds
Burundi,2017,,Other Milds
Burundi,2017,,Robustas
Cameroon,2017,,Other Milds
Cameroon,2017,,Robustas
"Congo, Dem. Rep. of",2017,,Other Milds
"Congo, Dem. Rep. of",2017,,Robustas
Costa Rica,2017,138.0947,Other Milds
Cuba,2017,235.7138,Other Milds
Dominican Republic,2017,173.1937,Other Milds
Ecuador,2017,,Other Milds
Ecuador,2017,,Robustas
El Salvador,2017,87.6174,Other Milds
Guatemala,2017,134.1226,Other Milds
Haiti,2017,,Other Milds
Honduras,2017,90.7661,Other Milds
India,2017,135.7524,Other Milds
India,2017,135.7524,Robustas
Jamaica,2017,,Other Milds
Madagascar,2017,,Other Milds
Madagascar,2017,,Robustas
Malawi,2017,,Other Milds
Mexico,2017,,Other Milds
Nicaragua,2017,,Other Milds
Panama,2017,,Other Milds
Papua New Guinea,2017,,Other Milds
Papua New Guinea,2017,,Robustas
Peru,2017,,Other Milds
Rwanda,2017,,Other Milds
Sri Lanka,2017,,Other Milds
Sri Lanka,2017,,Robustas
Uganda,2017,76.9963,Other Milds
Uganda,2017,76.9963,Robustas
"Venezuela, Bol. Rep. of",2017,,Other Milds
Zambia,2017,,Other Milds
Zimbabwe ,2017,,Other Milds
Angola,2017,159.4754,Brazilian Naturals
Angola,2017,159.4754,Robustas
Brazil,2017,110.4742,Brazilian Naturals
Brazil,2017,110.4742,Robustas
Ethiopia,2017,84.3826,Brazilian Naturals
Indonesia,2017,,Brazilian Naturals
Indonesia,2017,,Robustas
Philippines,2017,,Brazilian Naturals
Philippines,2017,,Robustas
Thailand,2017,,Brazilian Naturals
Thailand,2017,,Robustas
Vietnam,2017,,Brazilian Naturals
Vietnam,2017,,Robustas
Angola,2017,132.1367,Brazilian Naturals
Angola,2017,132.1367,Robustas
Benin,2017,,Robustas
Brazil,2017,98.21,Brazilian Naturals
Brazil,2017,98.21,Robustas
Burundi,2017,,Other Milds
Burundi,2017,,Robustas
Cameroon,2017,,Other Milds
Cameroon,2017,,Robustas
Central African Republic,2017,,Robustas
"Congo, Dem. Rep. of",2017,,Other Milds
"Congo, Dem. Rep. of",2017,,Robustas
"Congo, Rep. of",2017,,Robustas
Côte d'Ivoire,2017,58.5604,Robustas
Ecuador,2017,,Other Milds
Ecuador,2017,,Robustas
Gabon,2017,,Robustas
Ghana,2017,40.8853,Robustas
Guinea,2017,,Robustas
India,2017,94.9679,Other Milds
India,2017,94.9679,Robustas
Indonesia,2017,,Brazilian Naturals
Indonesia,2017,,Robustas
Liberia,2017,,Robustas
Madagascar,2017,,Other Milds
Madagascar,2017,,Robustas
Nigeria,2017,,Robustas
Papua New Guinea,2017,,Other Milds
Papua New Guinea,2017,,Robustas
Philippines,2017,,Brazilian Naturals
Philippines,2017,,Robustas
Sierra Leone,2017,,Robustas
Sri Lanka,2017,,Other Milds
Sri Lanka,2017,,Robustas
Tanzania,2017,,Colombian Milds
Tanzania,2017,,Robustas
Thailand,2017,,Brazilian Naturals
Thailand,2017,,Robustas
Togo,2017,68.7301,Robustas
Trinidad & Tobago,2017,,Robustas
Uganda,2017,63.9549,Other Milds
Uganda,2017,63.9549,Robustas
Vietnam,2017,,Brazilian Naturals
Vietnam,2017,,Robustas
© International Coffee Organization,2017,,
